,DATA,drgania,gestosc,ruda,woda,obroty,prad1,prad2,prad3,energia
4424,2021-07-04 09:00:00,264.461885,1819.4860999999999,140.63049666666666,67.46694166666667,168.16666666666666,58.65833314259847,57.70833396911621,59.12499968210856,601.0
4425,2021-07-04 10:00:00,285.8476533333333,1825.4427833333332,137.55771833333336,65.1365645,168.0,59.05833339691162,58.11666679382324,59.56666660308838,606.0
4426,2021-07-04 11:00:00,295.01998833333334,1820.1417666666666,143.7392866666667,68.627325,168.08333333333334,58.90833282470703,57.89166673024496,59.31666692097982,606.0
4427,2021-07-04 12:00:00,494.932245,1821.2974499999998,140.42695,67.24254866666666,168.08333333333334,59.0,57.99999968210856,59.358333587646484,609.0
4428,2021-07-04 13:00:00,623.0238433333333,1823.0690333333334,133.34763333333333,63.343804999999996,168.0,58.89166704813639,57.90000025431315,59.149999936421715,607.0
4429,2021-07-04 14:00:00,540.2431716666666,1820.2951666666668,136.53270633333332,65.41198733333333,168.0,59.36666615804037,58.333333015441895,59.666666666666664,613.0
4430,2021-07-04 15:00:00,545.507485,1817.2542333333333,119.90529166666667,57.693167833333334,168.0,58.82500012715658,57.766666412353516,59.34166717529297,610.0
4431,2021-07-04 16:00:00,974.7824483333334,1793.61955,96.32145683333333,48.52240183333333,168.0,58.74166679382324,57.766666412353516,59.17499987284342,609.0
4432,2021-07-04 17:00:00,368.1872916666667,1819.3721666666668,128.85190883333334,62.364803,168.0,58.63333320617676,57.625,59.13333384195963,610.0
4433,2021-07-04 18:00:00,369.9294483333333,1816.8230833333332,126.27658383333333,60.74334566666666,168.08333333333334,59.21666685740153,58.19166692097982,59.78333314259847,615.0
4434,2021-07-04 19:00:00,358.5141366666667,1821.4025,129.48438833333333,61.696543,168.08333333333334,58.89166673024496,57.691667238871254,59.26666704813639,610.0
4435,2021-07-04 20:00:00,510.6380883333333,1813.0644333333332,129.1636365,62.53629866666667,168.08333333333334,59.358333587646484,58.291666984558105,59.833333015441895,614.0
